date,state,positive
20200819,WV,8801
20200819,WY,3430
20200818,AK,5177
20200818,AL,110361
20200818,AR,53487
20200818,AS,0
20200818,AZ,194920
20200818,CA,632667
20200818,CO,53370
20200818,CT,51255
20200818,DC,13325
20200818,DE,16593
20200818,FL,579932
20200818,GA,241677
20200818,GU,577
20200818,HI,5215
20200818,IA,52951
20200818,ID,27942
20200818,IL,210926
20200818,IN,81847
20200818,KS,35167
20200818,KY,40299
20200818,LA,139125
20200818,MA,123588
20200818,MD,101235
20200818,ME,4213
20200818,MI,103403
20200818,MN,66061
20200818,MO,69417
20200818,MP,54
20200818,MS,73207
20200818,MT,5846
20200818,NC,146779
20200818,ND,8775
20200818,NE,30563
20200818,NH,7017
20200818,NJ,188098
20200818,NM,23500
20200818,NV,62639
20200818,NY,426571
20200818,OH,109923
20200818,OK,49326
20200818,OR,23676
20200818,PA,125579
20200818,PR,27713
20200818,RI,20692
20200818,SC,107672
20200818,SD,10443
20200818,TN,135778
20200818,TX,550232
20200818,UT,47157
20200818,VA,108282
20200818,VI,796
20200818,VT,1530
20200818,WA,69967
20200818,WI,71424
20200818,WV,8731
20200818,WY,3363
20200817,AK,5110
20200817,AL,109004
20200817,AR,53077
20200817,AS,0
20200817,AZ,194005
20200817,CA,628031
20200817,CO,53176
20200817,CT,51267
20200817,DC,13273
20200817,DE,16536
20200817,FL,576094
20200817,GA,238861
20200817,GU,558
20200817,HI,5042
20200817,IA,52722
20200817,ID,27660
20200817,IL,209186
20200817,IN,81006
20200817,KS,35167
20200817,KY,39691
20200817,LA,138485
20200817,MA,123413
20200817,MD,100715
20200817,ME,4197
20200817,MI,102749
20200817,MN,65716
20200817,MO,68623
20200817,MP,53
20200817,MS,72412
20200817,MT,5792
20200817,NC,145516
20200817,ND,8641
20200817,NE,30372
20200817,NH,7004
20200817,NJ,187767
20200817,NM,23408
20200817,NV,61967
20200817,NY,425916
20200817,OH,109062
20200817,OK,48711
20200817,OR,23451
20200817,PA,124844
20200817,PR,26760
20200817,RI,20572
20200817,SC,106953
20200817,SD,10360
20200817,TN,134744
20200817,TX,542950
20200817,UT,46894
20200817,VA,107421
20200817,VI,760
20200817,VT,1527
20200817,WA,69369
20200817,WI,70715
20200817,WV,8632
20200817,WY,3331
20200816,AK,5060
20200816,AL,108433
20200816,AR,52665
20200816,AS,0
20200816,AZ,193537
20200816,CA,621562
20200816,CO,52838
20200816,CT,50897
20200816,DC,13220
20200816,DE,16451
20200816,FL,573416
20200816,GA,237030
20200816,GU,516
20200816,HI,4825
20200816,IA,52428
20200816,ID,27477
20200816,IL,207413
20200816,IN,80415
20200816,KS,33885
20200816,KY,39315
20200816,LA,137918
20200816,MA,123200
20200816,MD,100212
20200816,ME,4168
20200816,MI,102259
20200816,MN,65152
20200816,MO,67475
20200816,MP,50
20200816,MS,72136
20200816,MT,5750
20200816,NC,144952
20200816,ND,8582
20200816,NE,30241
20200816,NH,6988
20200816,NJ,187455
20200816,NM,23302
20200816,NV,61305
20200816,NY,425508
20200816,OH,108287
20200816,OK,48342
20200816,OR,23262
20200816,PA,124460
20200816,PR,26006
20200816,RI,20514
20200816,SC,106497
20200816,SD,10274
20200816,TN,133708
20200816,TX,535582
20200816,UT,46652
20200816,VA,106687
20200816,VI,741
20200816,VT,1515
20200816,WA,68729
20200816,WI,70246
20200816,WV,8564
20200816,WY,3286
20200815,AK,4954
20200815,AL,107580
20200815,AR,51992
20200815,AS,0
20200815,AZ,192654
20200815,CA,613689
20200815,CO,52538
20200815,CT,50897
20200815,DC,13159
20200815,DE,16396
20200815,FL,569637
20200815,GA,235168
20200815,GU,502
20200815,HI,4543
20200815,IA,51793
20200815,ID,27173
20200815,IL,205851
20200815,IN,79676
20200815,KS,33885
20200815,KY,38930
20200815,LA,136737
20200815,MA,122897
20200815,MD,99693
20200815,ME,4144
20200815,MI,101782
20200815,MN,64413
20200815,MO,66397
20200815,MP,50
20200815,MS,71755
20200815,MT,5659
20200815,NC,143706
20200815,ND,8439
20200815,NE,29988
20200815,NH,6980
20200815,NJ,187442
20200815,NM,23160
20200815,NV,60608
20200815,NY,424901
20200815,OH,107674
20200815,OK,47798
20200815,OR,23018
20200815,PA,123800
20200815,PR,25695
20200815,RI,20439
20200815,SC,105882
20200815,SD,10118
20200815,TN,131747
20200815,TX,528838
20200815,UT,46321
20200815,VA,105750
20200815,VI,734
20200815,VT,1509
20200815,WA,68579
20200815,WI,69547
20200815,WV,8457
20200815,WY,3227
20200814,AK,4869
20200814,AL,106309
20200814,AR,52392
20200814,AS,0
20200814,AZ,191721
20200814,CA,601075
20200814,CO,52219
20200814,CT,50897
20200814,DC,13118
20200814,DE,16340
20200814,FL,563285
20200814,GA,231895
20200814,GU,502
20200814,HI,4312
20200814,IA,50932
20200814,ID,26631
20200814,IL,204023
20200814,IN,78632
20200814,KS,33885
20200814,KY,38298
20200814,LA,136737
20200814,MA,122531
20200814,MD,98875
20200814,ME,4115
20200814,MI,100724
20200814,MN,63723
20200814,MO,65270
20200814,MP,50
20200814,MS,70930
20200814,MT,5541
20200814,NC,142170
20200814,ND,8316
20200814,NE,29660
20200814,NH,6921
20200814,NJ,187164
20200814,NM,22987
20200814,NV,59749
20200814,NY,424167
20200814,OH,106557
20200814,OK,46897
20200814,OR,22613
20200814,PA,122950
20200814,PR,25128
20200814,RI,20335
20200814,SC,104841
20200814,SD,10024
20200814,TN,130458
20200814,TX,520593
20200814,UT,45976
20200814,VA,104838
20200814,VI,704
20200814,VT,1501
20200814,WA,68234
20200814,WI,68681
20200814,WV,8274
20200814,WY,3183
20200813,AK,4750
20200813,AL,105557
20200813,AR,51766
20200813,AS,0
20200813,AZ,190794
20200813,CA,593141
20200813,CO,51756
20200813,CT,50782
20200813,DC,13024
20200813,DE,15967
20200813,FL,557137
20200813,GA,228668
20200813,GU,477
20200813,HI,4312
20200813,IA,50336
20200813,ID,26133
20200813,IL,201727
20200813,IN,77565
20200813,KS,32547
20200813,KY,37686
20200813,LA,135439
20200813,MA,122319
20200813,MD,98160
20200813,ME,4089
20200813,MI,99856
20200813,MN,62993
20200813,MO,63797
20200813,MP,49
20200813,MS,69986
20200813,MT,5407
20200813,NC,140824
20200813,ND,8164
20200813,NE,29244
20200813,NH,6921
20200813,NJ,186594
20200813,NM,22816
20200813,NV,58650
20200813,NY,423440
20200813,OH,105426
20200813,OK,46103
20200813,OR,22300
20200813,PA,122121
20200813,PR,24446
20200813,RI,20240
20200813,SC,103909
20200813,SD,9897
20200813,TN,128511
20200813,TX,513575
20200813,UT,45424
20200813,VA,103622
20200813,VI,682
20200813,VT,1484
20200813,WA,67611
20200813,WI,67622
20200813,WV,8151
20200813,WY,3119
20200812,AK,4655
20200812,AL,104786
20200812,AR,51114
20200812,AS,0
20200812,AZ,189443
20200812,CA,586056
20200812,CO,51441
20200812,CT,50706
20200812,DC,12959
20200812,DE,15699
20200812,FL,550901
20200812,GA,226153
20200812,GU,449
20200812,HI,3958
20200812,IA,49806
20200812,ID,25595
20200812,IL,199893
20200812,IN,76522
20200812,KS,32547
20200812,KY,36945
20200812,LA,134304
20200812,MA,122000
20200812,MD,97384
20200812,ME,4070
20200812,MI,98689
20200812,MN,62303
20200812,MO,62530
20200812,MP,49
20200812,MS,69374
20200812,MT,5268
20200812,NC,139061
20200812,ND,7964
20200812,NE,29030
20200812,NH,6887
20200812,NJ,185938
20200812,NM,22643
20200812,NV,58048
20200812,NY,422703
20200812,OH,104248
20200812,OK,45398
20200812,OR,22022
20200812,PA,121130
20200812,PR,24074
20200812,RI,20129
20200812,SC,102974
20200812,SD,9815
20200812,TN,126393
20200812,TX,506820
20200812,UT,45090
20200812,VA,102521
20200812,VI,639
20200812,VT,1478
20200812,WA,67005
20200812,WI,66654
20200812,WV,8008
20200812,WY,3086
20200811,AK,4589
20200811,AL,103851
20200811,AR,50411
20200811,AS,0
20200811,AZ,188737
20200811,CA,574411
20200811,CO,51039
20200811,CT,50684
20200811,DC,12896
20200811,DE,15699
20200811,FL,542792
20200811,GA,222588
20200811,GU,434
20200811,HI,3638
20200811,IA,49329
20200811,ID,25100
20200811,IL,198248
20200811,IN,75862
20200811,KS,31730
20200811,KY,35793
20200811,LA,133125
20200811,MA,121707
20200811,MD,96843
20200811,ME,4050
20200811,MI,98213
20200811,MN,61839
20200811,MO,60935
20200811,MP,49
20200811,MS,68293
20200811,MT,5104
20200811,NC,137895
20200811,ND,7877
20200811,NE,28696
20200811,NH,6861
20200811,NJ,185475
20200811,NM,22444
20200811,NV,57520
20200811,NY,422003
20200811,OH,102826
20200811,OK,44728
20200811,OR,21774
20200811,PA,120281
20200811,PR,23403
20200811,RI,20053
20200811,SC,102130
20200811,SD,9713
20200811,TN,124915
20200811,TX,500620
20200811,UT,44752
20200811,VA,101745
20200811,VI,576
20200811,VT,1472
20200811,WA,66404
20200811,WI,66123
20200811,WV,7875
20200811,WY,3073
20200810,AK,4539
20200810,AL,103020
20200810,AR,50028
20200810,AS,0
20200810,AZ,187523
20200810,CA,561911
20200810,CO,50660
20200810,CT,50567
20200810,DC,12807
20200810,DE,15634
20200810,FL,536961
20200810,GA,219025
20200810,GU,418
20200810,HI,3498
20200810,IA,49071
20200810,ID,24671
20200810,IL,196699
20200810,IN,74992
20200810,KS,31730
20200810,KY,35254
20200810,LA,131961
20200810,MA,121315
20200810,MD,96258
20200810,ME,4049
20200810,MI,97306
20200810,MN,61516
20200810,MO,59954
20200810,MP,49
20200810,MS,67649
20200810,MT,5017
20200810,NC,136844
20200810,ND,7706
20200810,NE,28432
20200810,NH,6840
20200810,NJ,185031
20200810,NM,22315
20200810,NV,56972
20200810,NY,421336
20200810,OH,101731
20200810,OK,43963
20200810,OR,21488
20200810,PA,119453
20200810,PR,22821
20200810,RI,19934
20200810,SC,101159
20200810,SD,9663
20200810,TN,123914
20200810,TX,490817
20200810,UT,44390
20200810,VA,100749
20200810,VI,547
20200810,VT,1462
20200810,WA,65721
20200810,WI,65356
20200810,WV,7754
20200810,WY,3042
20200809,AK,4473
20200809,AL,101334
20200809,AR,49383
20200809,AS,0
20200809,AZ,186923
20200809,CA,554160
20200809,CO,50324
20200809,CT,50320
20200809,DC,12753
20200809,DE,15575
20200809,FL,532806
20200809,GA,216596
20200809,GU,412
20200809,HI,3346
20200809,IA,48789
20200809,ID,24495
20200809,IL,195380
20200809,IN,74328
20200809,KS,30638
20200809,KY,34982
20200809,LA,131399
20200809,MA,121040
20200809,MD,95503
20200809,ME,4042
20200809,MI,96726
20200809,MN,60898
20200809,MO,57379
20200809,MP,48
20200809,MS,67173
20200809,MT,4952
20200809,NC,136218
20200809,ND,7589
20200809,NE,28245
20200809,NH,6831
20200809,NJ,184773
20200809,NM,22115
20200809,NV,56230
20200809,NY,420860
20200809,OH,100848
20200809,OK,43566
20200809,OR,21272
20200809,PA,118852
20200809,PR,22121
20200809,RI,19906
20200809,SC,100435
20200809,SD,9605
20200809,TN,122712
20200809,TX,486362
20200809,UT,44127
20200809,VA,100086
20200809,VI,547
20200809,VT,1459
20200809,WA,64918
20200809,WI,64835
20200809,WV,7694
20200809,WY,3050
20200808,AK,4373
20200808,AL,98387
20200808,AR,48039
20200808,AS,0
20200808,AZ,186107
20200808,CA,545787
20200808,CO,49893
20200808,CT,50320
20200808,DC,12653
20200808,DE,15502
20200808,FL,526577
20200808,GA,213427
20200808,GU,412
20200808,HI,3115
20200808,IA,48283
20200808,ID,23922
20200808,IL,193998
20200808,IN,73287
20200808,KS,30638
20200808,KY,34578
20200808,LA,128746
20200808,MA,120711
20200808,MD,94581
20200808,ME,4026
20200808,MI,96191
20200808,MN,60101
20200808,MO,57379
20200808,MP,48
20200808,MS,66646
20200808,MT,4889
20200808,NC,134766
20200808,ND,7498
20200808,NE,28104
20200808,NH,6818
20200808,NJ,184429
20200808,NM,21965
20200808,NV,55419
20200808,NY,420345
20200808,OH,99969
20200808,OK,43080
20200808,OR,21010
20200808,PA,118092
20200808,PR,21424
20200808,RI,19832
20200808,SC,99460
20200808,SD,9477
20200808,TN,120585
20200808,TX,481483
20200808,UT,43751
20200808,VA,99189
20200808,VI,528
20200808,VT,1454
20200808,WA,64723
20200808,WI,64213
20200808,WV,7563
20200808,WY,3013
20200807,AK,4288
20200807,AL,98301
20200807,AR,48039
20200807,AS,0
20200807,AZ,185053
20200807,CA,538416
20200807,CO,49436
20200807,CT,50320
20200807,DC,12589
20200807,DE,15445
20200807,FL,518075
20200807,GA,209004
20200807,GU,411
20200807,HI,2914
20200807,IA,47865
20200807,ID,23399
20200807,IL,191808
20200807,IN,72254
20200807,KS,30638
20200807,KY,33796
20200807,LA,128746
20200807,MA,120291
20200807,MD,93806
20200807,ME,4014
20200807,MI,95470
20200807,MN,59185
20200807,MO,57379
20200807,MP,47
20200807,MS,65436
20200807,MT,4757
20200807,NC,132812
20200807,ND,7318
20200807,NE,27821
20200807,NH,6742
20200807,NJ,184061
20200807,NM,21773
20200807,NV,54533
20200807,NY,419642
20200807,OH,98675
20200807,OK,42255
20200807,OR,20636
20200807,PA,117279
20200807,PR,20686
20200807,RI,19738
20200807,SC,98219
20200807,SD,9371
20200807,TN,118782
20200807,TX,474524
20200807,UT,43375
20200807,VA,97882
20200807,VI,522
20200807,VT,1448
20200807,WA,64357
20200807,WI,63028
20200807,WV,7433
20200807,WY,3000
20200806,AK,4223
20200806,AL,96592
20200806,AR,47028
20200806,AS,0
20200806,AZ,183647
20200806,CA,529980
20200806,CO,48988
20200806,CT,50245
20200806,DC,12518
20200806,DE,15365
20200806,FL,510389
20200806,GA,204895
20200806,GU,397
20200806,HI,2763
20200806,IA,47361
20200806,ID,22707
20200806,IL,189705
20200806,IN,71015
20200806,KS,29717
20200806,KY,33254
20200806,LA,127246
20200806,MA,119874
20200806,MD,93005
20200806,ME,3997
20200806,MI,94656
20200806,MN,58640
20200806,MO,56383
20200806,MP,47
20200806,MS,64400
20200806,MT,4602
20200806,NC,131267
20200806,ND,7169
20200806,NE,27489
20200806,NH,6719
20200806,NJ,183701
20200806,NM,21566
20200806,NV,53557
20200806,NY,418928
20200806,OH,97471
20200806,OK,41401
20200806,OR,20225
20200806,PA,116521
20200806,PR,19934
20200806,RI,19611
20200806,SC,96797
20200806,SD,9273
20200806,TN,116350
20200806,TX,467485
20200806,UT,42915
20200806,VA,95867
20200806,VI,501
20200806,VT,1445
20200806,WA,63698
20200806,WI,61985
20200806,WV,7277
20200806,WY,2958
20200805,AK,4183
20200805,AL,94654
20200805,AR,46293
20200805,AS,0
20200805,AZ,182203
20200805,CA,524722
20200805,CO,48394
20200805,CT,50225
20200805,DC,12443
20200805,DE,15296
20200805,FL,502739
20200805,GA,201713
20200805,GU,389
20200805,HI,2591
20200805,IA,46659
20200805,ID,22234
20200805,IL,187752
20200805,IN,69975
20200805,KS,29717
20200805,KY,32741
20200805,LA,125943
20200805,MA,119643
20200805,MD,92426
20200805,ME,3992
20200805,MI,93893
20200805,MN,57779
20200805,MO,55321
20200805,MP,46
20200805,MS,63444
20200805,MT,4429
20200805,NC,129288
20200805,ND,7047
20200805,NE,27178
20200805,NH,6693
20200805,NJ,183327
20200805,NM,21340
20200805,NV,52828
20200805,NY,418225
20200805,OH,96305
20200805,OK,40564
20200805,OR,19979
20200805,PA,115714
20200805,PR,19651
20200805,RI,19481
20200805,SC,95472
20200805,SD,9168
20200805,TN,114098
20200805,TX,459887
20200805,UT,42328
20200805,VA,95049
20200805,VI,481
20200805,VT,1436
20200805,WA,62992
20200805,WI,61110
20200805,WV,7159
20200805,WY,2923
20200804,AK,4125
20200804,AL,93702
20200804,AR,45381
20200804,AS,0
20200804,AZ,180505
20200804,CA,519427
20200804,CO,47968
20200804,CT,50110
20200804,DC,12398
20200804,DE,15137
20200804,FL,497330
20200804,GA,197948
20200804,GU,375
20200804,HI,2448
20200804,IA,46042
20200804,ID,21675
20200804,IL,185993
20200804,IN,69255
20200804,KS,28876
20200804,KY,32197
20200804,LA,124461
20200804,MA,119203
20200804,MD,91854
20200804,ME,3975
20200804,MI,93175
20200804,MN,57162
20200804,MO,54080
20200804,MP,46
20200804,MS,62199
20200804,MT,4314
20200804,NC,128161
20200804,ND,6925
20200804,NE,26956
20200804,NH,6660
20200804,NJ,182970
20200804,NM,21130
20200804,NV,52179
20200804,NY,417589
20200804,OH,95106
20200804,OK,39463
20200804,OR,19699
20200804,PA,115009
20200804,PR,19324
20200804,RI,19390
20200804,SC,94190
20200804,SD,9079
20200804,TN,112441
20200804,TX,451181
20200804,UT,41907
20200804,VA,94251
20200804,VI,463
20200804,VT,1431
20200804,WA,62267
20200804,WI,60171
20200804,WV,7051
20200804,WY,2884
20200803,AK,4064
20200803,AL,92661
20200803,AR,44597
20200803,AS,0
20200803,AZ,179497
20200803,CA,514901
20200803,CO,47716
20200803,CT,50062
20200803,DC,12313
20200803,DE,15055
20200803,FL,491884
20200803,GA,195435
20200803,GU,368
20200803,HI,2242
20200803,IA,45841
20200803,ID,21344
20200803,IL,184522
20200803,IN,68433
20200803,KS,28876
20200803,KY,31508
20200803,LA,120846
20200803,MA,118657
20200803,MD,91144
20200803,ME,3970
20200803,MI,92374
20200803,MN,56560
20200803,MO,52887
20200803,MP,46
20200803,MS,61125
20200803,MT,4233
20200803,NC,126532
20200803,ND,6776
20200803,NE,26702
20200803,NH,6634
20200803,NJ,182614
20200803,NM,21016
20200803,NV,51199
20200803,NY,416843
20200803,OH,93963
20200803,OK,38602
20200803,OR,19366
20200803,PA,114155
20200803,PR,18791
20200803,RI,19246
20200803,SC,92951
20200803,SD,9020
20200803,TN,110636
20200803,TX,442014
20200803,UT,41529
20200803,VA,93106
20200803,VI,439
20200803,VT,1427
20200803,WA,61428
20200803,WI,59401
20200803,WV,6973
20200803,WY,2848
20200802,AK,3984
20200802,AL,91444
20200802,AR,43173
20200802,AS,0
20200802,AZ,178467
20200802,CA,509162
20200802,CO,47267
20200802,CT,49810
20200802,DC,12274
20200802,DE,14949
20200802,FL,487132
20200802,GA,193177
20200802,GU,367
20200802,HI,2197
20200802,IA,45492
20200802,ID,21114
20200802,IL,183224
20200802,IN,67857
20200802,KS,27812
20200802,KY,31185
20200802,LA,119747
20200802,MA,118458
20200802,MD,90274
20200802,ME,3958
20200802,MI,91761
20200802,MN,55947
20200802,MO,51840
20200802,MP,45
20200802,MS,60553
20200802,MT,4193
20200802,NC,125219
20200802,ND,6649
20200802,NE,26391
20200802,NH,6613
20200802,NJ,182350
20200802,NM,20796
20200802,NV,50205
20200802,NY,416298
20200802,OH,93031
20200802,OK,38225
20200802,OR,19097
20200802,PA,113590
20200802,PR,18411
20200802,RI,19022
20200802,SC,91788
20200802,SD,8955
20200802,TN,109627
20200802,TX,430485
20200802,UT,41175
20200802,VA,91782
20200802,VI,421
20200802,VT,1426
20200802,WA,60588
20200802,WI,58990
20200802,WV,6854
20200802,WY,2808
20200801,AK,3827
20200801,AL,89349
20200801,AR,43173
20200801,AS,0
20200801,AZ,177002
20200801,CA,500130
20200801,CO,46809
20200801,CT,49810
20200801,DC,12205
20200801,DE,14877
20200801,FL,480028
20200801,GA,190012
20200801,GU,367
20200801,HI,2111
20200801,IA,44976
20200801,ID,20721
20200801,IL,181757
20200801,IN,67122
20200801,KS,27812
20200801,KY,30723
20200801,LA,116280
20200801,MA,118040
20200801,MD,89365
20200801,ME,3937
20200801,MI,91332
20200801,MN,55188
20200801,MO,51258
20200801,MP,42
20200801,MS,59881
20200801,MT,4081
20200801,NC,123878
20200801,ND,6593
20200801,NE,26211
20200801,NH,6613
20200801,NJ,182029
20200801,NM,20600
20200801,NV,49074
20200801,NY,415767
20200801,OH,92087
20200801,OK,37731
20200801,OR,18817
20200801,PA,112936
20200801,PR,17872
20200801,RI,19022
20200801,SC,90599
20200801,SD,8867
20200801,TN,108184
20200801,TX,430485
20200801,UT,40702
20200801,VA,90801
20200801,VI,421
20200801,VT,1421
20200801,WA,60360
20200801,WI,58058
20200801,WV,6735
20200801,WY,2769
20200731,AK,3677
20200731,AL,87723
20200731,AR,42511
20200731,AS,0
20200731,AZ,174010
20200731,CA,493588
20200731,CO,46204
20200731,CT,49810
20200731,DC,12126
20200731,DE,14788
20200731,FL,470386
20200731,GA,186352
20200731,GU,356
20200731,HI,1989
20200731,IA,44582
20200731,ID,20246
20200731,IL,180118
20200731,IN,66154
20200731,KS,27812
20200731,KY,30151
20200731,LA,116280
20200731,MA,117612
20200731,MD,88346
20200731,ME,3912
20200731,MI,90574
20200731,MN,54463
20200731,MO,50323
20200731,MP,42
20200731,MS,58747
20200731,MT,3965
20200731,NC,122148
20200731,ND,6461
20200731,NE,25766
20200731,NH,6544
20200731,NJ,181660
20200731,NM,20388
20200731,NV,48088
20200731,NY,415014
20200731,OH,91159
20200731,OK,36487
20200731,OR,18492
20200731,PA,112048
20200731,PR,16781
20200731,RI,19022
20200731,SC,89016
20200731,SD,8764
20200731,TN,105959
20200731,TX,420946
20200731,UT,40196
20200731,VA,89888
20200731,VI,406
20200731,VT,1414
20200731,WA,59950
20200731,WI,56934
20200731,WV,6642
20200731,WY,2726
20200730,AK,3559
20200730,AL,85762
20200730,AR,41759
20200730,AS,0
20200730,AZ,170798
20200730,CA,485502
20200730,CO,45796
20200730,CT,49670
20200730,DC,12057
20200730,DE,14689
20200730,FL,461379
20200730,GA,182286
20200730,GU,354
20200730,HI,1865
20200730,IA,44038
20200730,ID,19679
20200730,IL,178138
20200730,IN,65253
20200730,KS,26870
20200730,KY,29386
20200730,LA,114481
20200730,MA,117098
20200730,MD,87177
20200730,ME,3888
20200730,MI,89781
20200730,MN,53692
20200730,MO,48834
20200730,MP,42
20200730,MS,57579
20200730,MT,3814
20200730,NC,120194
20200730,ND,6294
20200730,NE,25422
20200730,NH,6513
20200730,NJ,180970
20200730,NM,20136
20200730,NV,46824
20200730,NY,414370
